Date,Month,Year,MonthYear,Gold,Brent,Wheat,Soybean,Copper,KOSPI,IBOVESPA,MEXBOL,SSE,SENSEX,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,HKG,IRL,ITA,JPN,NLD,NOR,NZL,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific,Spot return of equal-weight commodities portfolio,Carry of equal-weight commodities portfolio,Aggregate backwardation/contango,FFRENCH_MKT-RF,FFRENCH_SMB,FFRENCH_HML,FFRENCH_RMW,FFRENCH_CMA,FFRENCH_RF,VIX_logret
12/30/2011,12,2011,122011,-0.109699581,-0.028822555,0.091373092,0.057747559,-0.036294883,-0.025261433,-0.03293992,-0.013664899,-0.046583885,-0.058483474,0.0029,-0.0973,-0.0809,0.0386,-0.0027,0.0335,-0.0251,-0.036,0.0053,-0.0044,-0.0235,0.0148,-0.2628,-0.0105,0.0476,-0.0583,-0.001,-0.0016,0.0177,0.0112,0.0126,0.0099,0.0075,-0.0147,0.0152,0.0289,-0.018288683,-0.002258927,-0.003666245,0.003202416,-0.000969353,0.007017762,0.003851242,0.010585164,0,-0.074828923
11/30/2011,11,2011,112011,0.018289757,0.008724156,-0.05311706,-0.065228891,-0.019180574,-0.058554597,-0.092452711,-0.016759124,-0.059285339,-0.164131531,0.0059,-0.0204,-0.004,0.031,-0.0087,-0.027,-0.0363,-0.0001,-0.0426,0.0429,-0.0232,0.0215,0.1163,-0.025,0.025,-0.0064,-0.0293,-0.016,-0.021,0.0073,0.0061,0.0064,0.0067,-0.0059,0.0087,0.0173,-0.028039821,-0.008064068,-0.004172015,-0.00140466,-0.000251784,-0.001739908,0.007353866,0.005998397,0,-0.032497014
10/31/2011,10,2011,102011,0.054475215,0.064076172,0.030709484,0.023885485,0.141746289,0.136084242,0.203166307,0.123291558,0.048866866,0.078849563,0.0529,0.1001,0.0663,-0.0116,-0.0602,0.0159,0.0512,-0.0157,-0.0904,0.0068,-0.0449,-0.0999,-0.2789,0.0062,-0.0291,-0.0387,-0.0342,0.0594,-0.0007,-0.0121,-0.0598,-0.0403,-0.0241,-0.0198,-0.0548,-0.0324,0.052948042,-0.003021846,-0.001492468,0.046756216,0.014521944,0.000808859,-0.010150928,-0.00342463,0,-0.156522468
9/30/2011,9,2011,92011,-0.117118388,-0.111230757,-0.20149104,-0.206207042,-0.283947315,-0.164446834,-0.236659517,-0.178112579,-0.085291806,-0.074051994,-0.0083,-0.0164,0.004,-0.0274,-0.0273,0.0128,-0.0082,-0.0188,0.0201,-0.0112,-0.005,0.006,-0.0464,-0.0249,0.0368,-0.0158,-0.0273,-0.0345,-0.0292,-0.0197,0.0203,0.0084,-0.0013,-0.0091,0.0151,0.0155,-0.138198677,-0.000136505,-0.00000135,-0.034312855,-0.016644155,-0.007166832,0.008145715,-0.000116774,0,0.133102383
8/31/2011,8,2011,82011,0.115112752,-0.016322311,0.102717621,0.067625868,-0.067526946,-0.135756874,-0.062018748,-0.057389839,-0.041829473,-0.129182302,-0.0005,0.0577,0.0334,-0.0189,0.0168,0.0393,0.0416,0.0369,-0.0033,0.0461,-0.0223,-0.0239,0.0869,0.0062,0.033,0.0459,0.0351,0.037,-0.0295,0.0831,0.0076,0.01,0.0119,0.0214,0.0047,0.0067,0.021771676,-0.005755101,-0.000768259,-0.026860022,-0.013062506,-0.01065305,0.012703262,-0.002395432,0,0.097700497
7/29/2011,7,2011,72011,0.081183458,0.037173812,0.139817706,0.036087359,0.047429331,0.028178786,-0.052460729,-0.016476371,-0.017935733,-0.02680118,-0.014,0.0595,0.0659,-0.0043,0.1226,0.0645,-0.0074,0.0254,0.063,0.041,0.0256,-0.0208,0.0164,0.0324,0.0595,0.0592,-0.009,0.0277,0.0154,-0.0011,-0.0041,0.0152,0.0307,0.0439,-0.0041,0.0207,0.026715417,-0.000514207,-0.000323599,-0.010340547,-0.005192416,-0.004148977,0.011588341,-0.008169158,0,0.184251339
6/30/2011,6,2011,62011,-0.023420737,-0.037088148,-0.290989977,-0.052020303,0.02236912,-0.009820493,-0.020459722,0.009319171,0.00910703,0.029448653,0.0228,0.0765,-0.0036,0.0032,0.0676,0.0085,0.0113,0.0115,-0.0363,0.031,-0.0093,-0.0053,-0.0177,0.0185,0.0081,0.0274,0.084,0.0225,0.0005,-0.0123,0.0041,0.0084,0.0119,0.0176,0.004,0.0061,-0.037566422,-0.00089589,-0.001030725,-0.007648553,0.001107277,-0.001456406,0.010554451,-0.006852991,0,0.029081559
5/31/2011,5,2011,52011,-0.01804897,-0.075544934,0.016758368,-0.01209947,0.002876665,-0.032874273,-0.029286262,-0.037458057,-0.057612765,-0.052496634,-0.0182,-0.0332,-0.0184,0.0122,0.0487,0.0257,-0.0477,-0.0115,-0.0108,0.0491,0.0101,0,0.0318,-0.0113,-0.0006,0.0468,0.0006,0.0356,0.0199,-0.0033,0.0141,0.0116,0.0097,0.017,0.0139,-0.0018,-0.042387158,-0.001722984,-2.35283E-05,-0.005488215,-0.002590849,-0.009026057,0.008207366,-0.00653142,0,0.020136463
4/29/2011,4,2011,42011,0.087843084,0.070162376,0.007830383,-0.012486784,-0.033521373,0.067329799,-0.002874633,0.01992322,0.003149137,-0.007642534,0.0392,0.0925,0.0573,0.0454,0.043,0.0528,-0.0003,0.0313,0.0189,0.0855,0.0351,0.0017,0.0174,0.0334,0.0091,0.0556,0.156,-0.011,0.0203,0.0653,0.0056,0.0228,0.0369,0.0523,0.01,0.0127,0.017453081,-0.001937679,-0.004629152,0.012484524,-0.002054425,-0.010549845,0.004236709,-0.003582933,0,-0.080161595
3/31/2011,3,2011,32011,0.014679201,0.048534573,-0.024908291,0.0383064,-0.038818829,0.107248185,0.03826172,0.028987817,0.011412059,0.102335328,0.0256,0.03,0.0735,0.031,0.0158,-0.0014,0.0219,0.0184,0.021,0.0625,0.0007,0.0143,0.0583,0.0335,0.0008,0.0111,0.0685,-0.0257,0.0252,-0.0123,0.0039,0.0113,0.0172,0.0198,0.0069,0.01,0.014433042,-0.006378417,-0.00767258,0.002010057,0.011360061,-0.007781103,0.007081755,0.000276607,0,-0.014682453
2/28/2011,2,2011,22011,0.05734057,0.101492039,-0.071800428,-0.04025451,0.004364132,-0.070238967,0.019924543,0.003651134,0.043715554,-0.013975919,0.0408,0.0366,-0.0492,0.0461,0.0201,0.0192,0.0212,0.0401,-0.0008,0.0226,0.0212,0.0131,0.0342,0.0021,-0.0001,0.0388,0.0318,-0.0314,0.0292,0.0406,0.0071,0.0143,0.02,0.0211,0.0112,0.0121,0.034897599,-0.003358112,-0.003145057,0.014928873,0.007163067,0.004773822,-0.007685482,0.003449027,0.001,-0.027066197
1/31/2011,1,2011,12011,-0.064450349,0.063977678,0.056896077,0.013717147,0.002582675,0.018628977,-0.047802087,-0.024595454,-0.007013487,-0.138994515,0.0081,0.0016,-0.003,0.0397,0.0129,-0.0312,0.0023,-0.0626,0.0591,0.0837,0.0891,0.0159,0.0952,-0.0683,0.0139,0.0477,-0.0095,0.0542,0.0004,0.0345,0.0302,0.0272,0.0249,0.0314,0.0312,0.0127,0.039524552,-0.00419123,-0.001296335,0.008601691,-0.00991932,0.00336199,-0.00302212,0.003800561,0,0.041503908
12/31/2010,12,2010,122010,0.025054469,0.097825213,0.200041369,0.114470144,0.151194257,0.098662753,0.053934009,0.054321199,0.007361105,0.075471991,0.0246,-0.0851,0.0177,0.0735,0.0093,0.0345,0.0862,-0.0464,-0.0008,-0.0287,-0.0289,0.0378,0.0377,-0.0325,-0.0002,0.0116,0.0462,-0.0091,0.0338,0.0035,-0.0013,0.0045,0.0092,-0.0094,0.0066,0.0174,0.109981709,-0.002040226,-0.004899732,0.028614876,0.003674066,0.015516832,-0.014456407,0.012650144,0.001,-0.12260812
11/30/2010,11,2010,112010,0.019544406,0.032770425,-0.098067551,0.013770975,0.023689323,-0.018435923,-0.052521826,0.025846532,-0.053831671,-0.058009695,0.036,0.0478,-0.042,0.0054,-0.0067,-0.0367,-0.048,0.0144,-0.0534,-0.0273,0.0043,0.0576,0.0834,0.0187,-0.0881,-0.0086,0.0132,0.0156,0.0255,-0.0409,-0.005,-0.0083,-0.0108,-0.0097,-0.0039,-0.016,0.008462781,-0.012484714,-0.006244519,0.002608969,0.015488225,-0.003565286,0.001428598,0.006868868,0.001,0.045470596
10/29/2010,10,2010,102010,0.038131414,0.010153599,0.062194344,0.102329045,0.022208089,0.015357755,0.016277266,0.085364486,0.117384256,0.010022655,0.0534,0.2197,-0.0471,0.0385,-0.0168,0.0042,-0.0108,-0.0249,0.0122,-0.0081,0.0145,0.0236,0.0978,0.0477,0.0213,-0.03,-0.0157,0.0617,0.017,-0.029,0.0207,0.0169,0.014,0.0003,0.0226,0.027,0.058131752,-0.004403007,-0.004838674,0.01655658,0.003808231,-0.010773617,0.00526571,-0.001196421,0.001,-0.048412483
9/30/2010,9,2010,92010,0.047850627,0.09781605,0.032418972,0.093459623,0.082899493,0.125023727,0.098155636,0.097918914,0.024220572,0.156167727,0.026,0.0304,0.093,0.0057,-0.0194,0.1081,0.0034,0.0379,0.0071,0.0289,-0.0114,0.0331,0.0735,-0.0166,-0.0246,-0.0031,0.0114,-0.0566,0.0345,0.0443,-0.0119,0.0021,0.013,0.0215,-0.0101,0.0034,0.083456975,-0.003977155,-0.001436085,0.039544273,0.015046415,-0.012121126,-0.000691523,0.001485922,0.001,-0.041059347
8/31/2010,8,2010,82010,0.054699848,-0.046337304,-0.013698844,-0.043200117,0.01483729,-0.02160924,-0.032431026,-0.062259328,-0.004735194,-0.006875394,0.0119,0.0149,-0.0123,-0.0472,0.0387,0.0242,-0.0382,0.0489,-0.0049,-0.0002,0.0061,0.0288,0.0404,0.0273,0.0758,0.0405,0.0043,-0.0197,-0.0051,0.0125,0.016,0.0197,0.0226,0.0165,0.0096,0.0467,-0.010264848,-0.005471832,0.000778932,-0.02130815,-0.013776821,-0.00900106,0.002145365,-0.007379895,0.001,0.044739849
7/30/2010,7,2010,72010,-0.050667358,0.041392422,0.353010357,0.104041776,0.120353148,0.067503036,0.123457571,0.052614475,0.095987161,0.00882034,0.0156,-0.0056,-0.0569,0.019,-0.0063,0.0058,-0.0202,-0.0351,-0.0056,0.0468,-0.0169,-0.0116,0.0821,0.0039,0.0179,-0.0146,0.0138,-0.0148,0.0358,-0.0168,-0.023,-0.007,0.0057,-0.0004,-0.0187,0.0104,0.085300552,0.002337391,-0.002999276,0.029045969,0.001086709,-0.000741496,0.000252715,0.008379393,0.001,-0.167254484
6/30/2010,6,2010,62010,0.021215431,0.004810914,0.015176443,0.0113984,-0.055804561,0.020276831,-0.020889262,-0.024680905,-0.070848624,0.041833023,0.0309,0.0648,0.0558,0.0126,0.0723,0.0673,0.0337,-0.002,0.0182,0.0565,0.0424,0.0057,0.1359,-0.0005,0.0638,0.0902,0.1289,-0.0118,0.0073,-0.0017,0.0232,0.0325,0.0402,0.0464,0.0222,0.0389,0.023830449,-0.007976759,-0.005508815,-0.02491988,-0.010902074,-0.021092545,-0.001104798,-0.007021542,0.001,0.032223386
5/31/2010,5,2010,52010,0.031121397,-0.15814232,-0.071647274,-0.053716376,-0.072369352,-0.140258972,-0.117957921,-0.068729292,-0.102448742,-0.079916109,-0.0408,-0.0753,0.059,-0.0042,-0.0017,-0.0155,-0.0376,0.0174,-0.0451,-0.01,-0.0216,-0.0449,-0.0558,-0.0057,0.0538,0.0998,-0.0342,-0.0138,-0.0102,-0.04,-0.0056,-0.0034,-0.0016,-0.0078,-0.0055,0.0074,-0.077357404,-0.003372531,-0.006005893,-0.035726447,0.001038814,-0.010298789,0.005086285,-0.000293878,0.001,0.162690386
4/30/2010,4,2010,42010,0.057408401,0.055733242,0.08761238,0.050256625,-0.06271101,0.045986164,-0.015189331,-0.014532152,-0.0796195,0.01503257,0.0237,-0.0157,0.0125,0.0179,-0.0147,-0.0231,-0.0044,0.0389,-0.0189,0.0035,0.0318,0.1244,0.0894,0.0048,-0.0121,0.0299,0.0155,-0.003,0.0435,-0.0379,0.0149,0.0174,0.0194,0.0087,0.0152,0.0345,0.039172242,-0.010018255,-0.006819243,0.008631123,0.02080357,0.012290647,0.002506391,0.007510349,0.001,0.098142735
3/31/2010,3,2010,32010,-0.003890916,0.063781049,-0.117166247,-0.010570923,0.083601869,0.08115593,0.071050979,0.085546531,0.01848334,0.090075623,-0.0025,0.0462,-0.0711,0.0387,0.0006,-0.0335,-0.008,-0.038,-0.0351,-0.0332,-0.0232,0.0902,-0.0309,-0.0267,-0.0979,0.016,0.0181,-0.0242,0.0626,-0.0304,0.0155,-0.0026,-0.0166,-0.0219,0.0178,-0.0217,0.001478541,-0.00427375,-0.008553889,0.02645874,0.007632712,0.00917019,-0.002805328,0.007144695,0,-0.044768772
2/26/2010,2,2010,22010,0.033103046,0.0823007,0.066317002,0.039683491,0.068370237,-0.001151069,0.06045224,0.059549689,0.020858999,0.005938168,0.0108,-0.0187,0.0099,0.041,-0.0101,0.0106,-0.0695,0.0348,-0.0425,0.0298,-0.0335,0.0131,0.0974,-0.0186,0.0204,-0.0251,0.0362,-0.0263,0.0101,0.0523,0.0073,0.0086,0.0096,0.0006,0.0105,0.0161,0.045058667,-0.009359799,-0.005165155,0.014600177,0.006292343,0.013759923,-0.00121986,0.005876064,0,-0.101253455
1/29/2010,1,2010,12010,-0.014489414,-0.086673135,-0.133135745,-0.128905007,-0.091954097,-0.044532291,-0.12657421,-0.051021453,-0.091890321,-0.057922547,0.0318,0.2073,-0.0792,0.0447,-0.0347,-0.0039,-0.079,-0.0089,0.0447,-0.0241,0.0282,0.0961,-0.0502,0.0098,0.0195,0.0354,0.0804,-0.008,0.0476,0.0466,0.0102,0.0175,0.023,0.0053,0.0135,0.0446,-0.068198322,-0.005569194,-0.007665665,-0.014928636,0.001813799,0.002106988,-0.005235465,0.002628451,0,0.055228788
12/31/2009,12,2009,122009,-0.07263988,-0.006905398,-0.046897683,-0.019760195,0.060988875,0.080043861,0.028777373,0.028515695,0.025289478,0.031700199,0.0132,-0.1172,-0.047,0.0519,-0.0385,-0.0343,-0.0329,-0.0877,-0.0447,-0.0695,-0.0531,0.0346,0.0341,-0.0416,-0.1005,-0.0396,-0.0837,0.0157,-0.0091,-0.0244,0.0093,-0.0182,-0.0385,-0.0518,0.0134,-0.0382,0.020998285,-0.005094328,-0.01131653,0.011817391,0.025586261,-0.0003244,0.003813975,-0.000861668,0,-0.053284033
11/30/2009,11,2009,112009,0.120753415,0.042565155,0.138199287,0.080986104,0.063258308,0.002980673,0.088427842,0.096381675,0.064512547,0.071761859,0.0366,0.0449,0.0296,0.0471,-0.0125,-0.0131,0.0087,0.0144,-0.0361,0.0281,-0.0021,0.0898,0.0928,-0.0232,0.0625,-0.0184,0.0196,0.0234,0.0426,0.0083,-0.0118,0.0122,0.0295,0.0034,-0.0062,0.0642,0.05747477,-0.017930178,-0.012828009,0.02352088,-0.01121421,-0.000831674,0.003640447,0.000850463,0,-0.097653591
10/30/2009,10,2009,102009,0.036776908,0.085030748,0.077264577,0.053556104,0.047285629,-0.067795601,0.006009337,-2.91757E-05,0.074807128,-0.050578301,0.0672,-0.009,0.0111,0.0864,0.0778,0.0289,-0.0038,0.0247,0.0527,0.1155,0.1034,0.0542,0.1205,-0.014,-0.0166,0.2351,0.0933,0.0239,0.0126,-0.0612,0.0079,0.0334,0.0521,0.0708,0.0155,0.0169,0.051824241,-0.008524118,-0.013647985,-0.011261604,-0.021694751,-0.018494029,0.018759392,-0.006605414,0,0.078587307
9/30/2009,9,2009,92009,0.057711953,-0.008362217,-0.029081209,-0.171111893,0.003909726,0.110485665,0.144438127,0.026714266,0.04164053,0.104532696,0.1185,0.0208,0.0519,0.067,-0.0003,0.0269,-0.015,-0.018,-0.0146,0.0517,0.0338,0.0408,0.0732,-0.0254,0.0687,0.0365,0.0132,0.0455,0.0697,0.066,-0.0042,0.0242,0.0449,0.0253,0.0024,0.0692,0.030387263,-0.012049889,-0.002072876,0.017336467,0.011476929,0.004883234,0.00453437,0.001632548,0,-0.006730757
8/31/2009,8,2009,82009,-0.002949839,-0.029008047,-0.114711562,-0.030441026,0.067963182,0.000549451,0.027240884,0.030709069,-0.245863639,-0.016537527,0.1441,-0.1622,-0.0968,0.0578,-0.0093,-0.0032,0.0285,-0.0138,0.0129,0.0219,-0.0099,0.0731,-0.0248,0.0256,0.0363,-0.0357,0.0585,0.1565,0.0946,-0.0293,-0.0235,0.0062,0.0281,-0.0029,-0.0157,0.0654,0.000683025,-0.005687589,-0.001337149,0.014267283,0.000112057,0.03201039,-0.012751978,0.014561823,0.001,0.001505355
7/31/2009,7,2009,72009,0.029249626,0.034045841,0.032710949,-0.078209527,0.150029838,0.15339984,0.111606251,0.10062035,0.142138178,0.074761727,0.021,-0.0332,-0.0341,0.0846,-0.0732,-0.0687,-0.0913,-0.0412,-0.042,-0.0729,-0.0687,0.029,0.1844,-0.0355,0.0485,-0.0165,0.0427,-0.0473,0.0106,-0.0302,-0.0361,-0.0203,-0.0084,-0.0549,-0.0249,0.0372,0.026359662,0.003633689,-0.005327265,0.032362249,0.009811946,0.019933613,-0.001905208,0.012538983,0.001,-0.007145622
6/30/2009,6,2009,62009,-0.055301441,0.056089467,-0.220303336,0.035062195,0.027159115,-0.018428352,-0.030357328,0.001445234,0.116495706,-0.025654285,0.0206,0.0547,0.0213,0.0324,0.0082,-0.0127,0.0494,0.0062,-0.0046,0.0291,0.0456,0.1886,-0.1007,0.0063,0.02,0.0156,-0.0404,0.0289,0.0507,-0.0228,0.0912,0.0604,0.0374,0.0189,0.0855,0.065,-0.016499529,-0.010103773,-0.005787684,0.001869353,0.010057836,-0.01125788,-0.005747754,-0.001727374,0,-0.040417669
5/29/2009,5,2009,52009,0.097518544,0.254459085,0.195193373,0.101239888,0.068018213,0.04187691,0.217088983,0.15482948,0.060072259,0.311377942,0.1089,-0.0393,0.2242,0.1514,0.0499,0.0513,0.0963,-0.0006,0.1023,0.0973,0.1504,0.1729,-0.0735,0.0137,-0.0015,0.02,0.0267,-0.0713,-0.0452,0.058,0.065,0.0697,0.0734,0.0763,0.0726,0.0533,0.142559086,-0.007163638,-0.009578592,0.022021921,-0.009229308,0.003258015,-0.00325168,-0.008544054,0,-0.101094576
4/30/2009,4,2009,42009,-0.034469956,0.031393161,-0.016083601,0.116848893,0.1070939,0.190318213,0.205473104,0.131655826,0.044585523,0.172394349,0.0573,-0.1954,-0.2319,0.0336,-0.1378,-0.0912,-0.2072,-0.2058,-0.1919,-0.0918,0.0458,-0.001,0.5063,-0.1428,-0.1165,-0.1123,-0.0191,-0.039,-0.0526,-0.0512,-0.0787,-0.0711,-0.0649,-0.0804,-0.0691,-0.0624,0.034103481,-0.013457004,-0.014051163,0.042052629,0.027955654,0.022774561,0.004084821,0.001865498,0.001,-0.082539455
3/31/2009,3,2009,32009,-0.024678021,0.060281902,0.042661633,0.08491274,0.189558305,0.241185757,0.094792173,0.166066435,0.131413404,0.095844659,-0.0364,-0.0282,-0.0291,-0.0129,-0.0458,-0.0395,0.0296,-0.0143,0.0595,-0.0831,-0.1221,-0.0619,-0.4458,-0.0987,-0.0629,-0.0211,-0.05,0.0721,-0.0027,0.0216,-0.0264,-0.0431,-0.0563,-0.0623,-0.0253,-0.0561,0.054918006,-0.009430956,-0.018293322,0.037337649,0.00345123,0.019668168,-0.012252154,-0.00761678,0.001,-0.021217401
2/27/2009,2,2009,22009,0.015474838,0.010192,-0.106730781,-0.113900277,0.038408461,-0.184020009,-0.05479383,-0.153683285,0.04625246,-0.101536034,0.0068,0.0288,0.0354,0.0174,0.0459,0.0188,0.0177,0.0334,0.045,-0.0095,0.0131,0.0434,0.0389,0.0169,-0.0506,0.0659,-0.0068,0.0685,-0.0167,-0.0213,-0.0034,-0.0003,0.0022,0.0172,-0.0017,-0.0218,-0.033182397,-0.017840993,-0.013741603,-0.046293272,-0.005836847,-0.032102127,0.004770439,-0.004647616,0.001,0.014384116
1/30/2009,1,2009,12009,0.050621338,0.006340898,-0.072566291,0.007939599,0.040651767,-0.040858958,0.05705954,-0.161193598,0.086114046,-0.029436369,-0.0217,0.0997,-0.0613,0.0841,-0.0269,0.0061,-0.1421,-0.0234,0.0906,-0.0299,0.0057,0.0387,0.0247,-0.0326,0.0192,-0.096,0.1514,-0.0051,0.0121,0.0936,0.1191,0.0558,0.0057,-0.0122,0.1164,0.0181,-0.000631506,-0.014279178,-0.014612372,-0.037380954,-0.009366907,-0.052311595,-0.000491215,-0.006983766,0,0.049605613
12/31/2008,12,2008,122008,0.075325284,-0.159806326,0.118499625,0.096287772,-0.140994608,0.169678029,0.016066841,0.048587078,-0.024585572,0.088060472,-0.0411,0.0472,0.0653,-0.1205,0.1154,-0.0329,0.0367,0.0299,0.0947,0.0331,-0.1214,-0.0923,-0.1185,0.0162,0.0294,0.1193,-0.0545,0.1083,-0.0227,-0.1135,-0.0762,-0.0424,-0.0143,-0.0051,-0.0798,-0.0071,-0.013229116,-0.006751131,-0.01195284,0.007645301,0.01570198,0.004615322,-0.000962998,-0.006374256,0,-0.140508035
11/28/2008,11,2008,112008,0.122339271,-0.199803548,0.011587615,-0.046738771,-0.119185057,-0.12086655,-0.087393396,-0.041814407,0.078493908,-0.086748098,-0.014,0.0351,0.0563,-0.0848,-0.0429,-0.0222,-0.0403,-0.0368,-0.0066,0.0153,-0.0667,-0.0939,0.0061,0.0153,0.0447,0.007,-0.0258,-0.003,-0.0182,-0.0339,-0.0352,-0.0251,-0.0164,-0.0207,-0.0391,0.005,-0.045808245,-0.023721364,-0.010515727,-0.034928384,-0.01993199,-0.028833607,0.021492884,0.011609769,0.001,-0.034786279
10/31/2008,10,2008,102008,-0.185000381,-0.407402402,-0.237492328,-0.121708193,-0.453673642,-0.383857386,-0.399797965,-0.348325209,-0.281468367,-0.320089797,-0.0816,-0.1629,0.0043,-0.1213,-0.0321,-0.0782,-0.1287,-0.063,-0.0715,-0.1237,-0.1924,-0.1445,-0.412,-0.0477,0.0448,-0.0056,-0.0966,-0.042,-0.0986,-0.0643,-0.0504,-0.0648,-0.077,-0.1021,-0.0567,-0.0236,-0.206366744,-0.003478387,-0.005490363,-0.081810445,-0.018651534,-0.009708337,0.014470898,0.006540982,0.004,0.181968336
9/30/2008,9,2008,92008,0.046774286,-0.149936279,-0.13623912,-0.242664687,-0.174971466,-0.109241917,-0.278922449,-0.121053919,-0.045732609,-0.195359279,0.0024,0.1417,0.0172,-0.0103,0.0235,0.0215,-0.0874,0.0157,-0.0001,0.0165,-0.0623,-0.047,-0.1594,-0.0213,0.0476,0.007,-0.0264,-0.0405,-0.0156,-0.0397,-0.0908,-0.0402,-0.0003,-0.0074,-0.0832,0.0146,-0.111421682,-0.010272549,-0.003855602,-0.042608914,-0.001025091,0.032404125,0.008841979,0.006594242,0.007,0.280465914
8/29/2008,8,2008,82008,-0.095129691,-0.083483314,-0.005758173,-0.046750333,-0.065458422,-0.15213801,-0.109589908,-0.069563383,-0.147488309,-0.019231531,0.0004,-0.0486,-0.0883,-0.0288,-0.0423,-0.081,-0.0343,-0.0728,-0.0398,-0.0427,-0.0916,-0.0282,-0.16,-0.0443,0.0169,-0.0805,-0.0811,0.0023,0.0205,-0.056,-0.0132,-0.0278,-0.0387,-0.0648,-0.0147,0.0037,-0.053806633,-0.007792577,-0.005131259,0.006595965,0.013914692,0.006937566,0.007515328,0.002566265,0.006,-0.045673377
7/31/2008,7,2008,72008,-0.012286102,-0.120307137,-0.07346981,-0.139691851,-0.061949141,-0.014851852,-0.070067812,-0.039525909,0.017735649,0.077518987,0.0663,0.0981,0.0013,0.0191,-0.0377,-0.0385,0.0001,-0.0624,0.0794,-0.0614,-0.1548,-0.0144,-0.033,-0.0053,0.0119,0.0136,0.0176,-0.0171,-0.0183,-0.0063,-0.0676,-0.0444,-0.0275,-0.0574,-0.0586,0.0123,-0.06998576,-0.003776112,-0.007559506,-0.003140539,0.016094581,0.02398213,-0.006965499,0.00395367,0.007,-0.018712103
6/30/2008,6,2008,62008,0.042944951,0.090117364,0.10226973,0.163068833,0.077222916,-0.119211628,-0.092321953,-0.082412036,-0.214246043,-0.218210315,-0.0145,0.0531,0.0464,0.0106,0.0479,0.0612,0.0751,0.0797,0.0749,0.0968,0.0254,0.0281,0.0486,0.0485,0.0475,0.0201,0.0242,0.1291,0.0395,0.043,0.0047,0.0273,0.0438,0.0546,0.0053,0.0331,0.089980234,-0.013559163,-0.006085777,-0.038272425,0.005568417,-0.013074504,0.022679881,-0.002424846,0.008,0.128154193
5/30/2008,5,2008,52008,0.010147192,0.137541839,-0.033255688,0.04634541,-0.087057595,-0.007447187,0.109937005,0.071937205,-0.066440561,-0.090877879,-0.03,-0.107,0.0265,0.0086,0.0156,-0.0101,-0.0108,0.0046,0.0137,0.0316,0.0517,0.0704,0.006,0.0278,-0.014,-0.0208,-0.0361,0.0333,-0.0285,-0.0072,0.0088,0.0105,0.0118,0.0165,0.0088,0.0043,0.003729516,-0.003243061,-0.005556708,0.008053701,0.01291413,-0.006709931,0.003231564,0.000616497,0.008,-0.066703167
4/30/2008,4,2008,42008,-0.043864481,0.104602502,-0.165562879,0.083682253,0.026530854,0.054333792,0.136794782,-0.008402451,0.065031905,0.087961121,-0.0503,-0.0542,-0.0321,0.032,-0.0864,-0.0162,-0.056,-0.0305,-0.0219,0.0012,-0.003,-0.0673,0.0621,0.0095,-0.1023,-0.0607,-0.0984,-0.0033,0.0813,0.0204,-0.0212,-0.0287,-0.034,-0.0203,-0.0162,-0.0746,0.039359285,-0.01026292,-0.007984573,0.019478129,-0.005417327,-0.004353399,0.006906114,-0.011017133,0.008,-0.090555085
3/31/2008,3,2008,32008,-0.060310214,0.001996009,-0.144105004,-0.239997999,-0.005466628,-0.05612785,-0.074764263,0.075362278,-0.210814499,-0.118757419,-0.0804,0.0182,0.0524,0.0102,0.0214,0.037,0.0102,-0.0371,-0.0329,0.0218,-0.1111,-0.011,0.2607,0.0241,0.064,0.0186,-0.0191,-0.0331,0.044,-0.0023,-0.0672,-0.027,0.0015,-0.0113,-0.0596,0.0217,-0.084366365,-0.006889018,-0.011182715,-0.004036537,0.002958957,0.001386153,0.002623769,0.001338058,0.009,-0.015491339
2/29/2008,2,2008,22008,0.050326409,0.082101102,0.143566935,0.177471315,0.15527627,0.054779506,0.106430511,0.013373952,0.001854599,-0.020187774,-0.0071,-0.089,-0.0192,0.009,-0.0154,0.0149,-0.0089,0.021,0.0225,0.0207,-0.0386,-0.0008,0.1239,-0.0141,0.0005,-0.0201,0.0037,0.0248,-0.001,0.071,0.0226,0.0086,-0.0019,-0.0038,0.0213,-0.0009,0.140506605,-0.011469258,-0.007800612,-0.013590367,-0.00257748,-0.003776267,0.003787908,-0.005112954,0.007,0.005599627
1/31/2008,1,2008,12008,0.105108595,-0.017629178,0.049059162,0.061066069,0.081129815,-0.16354263,-0.062176582,-0.017086023,-0.165719269,-0.138398254,-0.0124,0.079,0.0242,-0.0095,0.1025,0.0736,-0.072,0.0081,-0.0487,-0.0004,-0.0395,-0.0096,-0.1815,-0.0138,0.0315,0.0047,0.0254,0.0357,0.071,0.0353,-0.0204,-0.003,0.0095,0.0082,-0.0194,0.0162,0.051527279,-0.00511026,-0.006193552,-0.02844858,-0.002732483,0.018637747,0.010303696,0.009525622,0.01,0.06611879
