country,G20,G7,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n
Russian Federation,Yes,No,Russian Ruble,2015,3773719,3666054,144.985057,71.73390198,1978,3.372299194,2839651.25,3443304.75,3742054.5,3635605.25,18390230,0.29169631,0.501005471,0.457498163,3820211,2948908.25,3574894.5,19132186,0.575985253,0.019998841,0.034185015,60.93765011,0.336910158,0.365149647,0.375841141,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.513614118,0.166039348,0.267452806,0.170716405,-0.079739287,-0.038083415,0.379562199,0.497991294,0.255001605,0.554102778,0.630498946,0.404979825
Russian Federation,Yes,No,Russian Ruble,2016,3686972.75,3655025.25,145.275383,71.79909515,1974,3.387592793,2838093.25,3447291.25,3658863,3611563.5,18726002,0.288933396,0.494708151,0.456182241,3831142.75,2903559,3530897.25,19183970,0.578090787,0.018211581,0.034005035,67.05593333,0.321345359,0.349706441,0.354286432,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.517692327,0.168679863,0.26814276,0.152070716,-0.090680502,-0.015905125,0.361374229,0.481833428,0.244063213,0.5494771,0.633410752,0.392500848
Russian Federation,Yes,No,Russian Ruble,2017,3907709.5,3899889.25,145.530082,71.79987335,1979,3.403040886,3002587.5,3677293.25,3907709.5,3899889.25,19270074,0.284148246,0.526948154,0.477958173,3899889.25,3002587.5,3677293.25,19270074,0.572065115,0.022121616,0.033941563,58.34280119,0.371226102,0.403709561,0.404519081,Benchmark,Benchmark,Market-based,Regular,Regular,0.51079303,0.1730064,0.259123057,0.1732205,-0.099523365,-0.016619654,0.414552689,0.548267961,0.285819113,0.561338425,0.669793487,0.4581258
Russian Federation,Yes,No,Russian Ruble,2018,4234081.5,4131929.25,145.734038,72.16408539,1970,3.418645144,3090747,3755423.5,4233422.5,4131249.5,19335736,0.270000011,0.555884957,0.48586145,3998750.75,3085735,3748752.5,19353774,0.5392012,0.033298194,0.034015145,62.66813333,0.36071381,0.394115269,0.403862387,Extrapolated,Benchmark,Market-based,Regular,Regular,0.495744437,0.160889953,0.25239411,0.190863341,-0.086177163,-0.013714718,0.403288215,0.54943198,0.27709049,0.572596908,0.674755454,0.450800478
Russian Federation,Yes,No,Russian Ruble,2019,4197222.5,4161194.5,145.872256,71.67063904,1965,3.434407949,3170825.75,3847660.75,4195527,4133948.5,19423886,0.264788568,0.551785767,0.493938327,4052184.5,3161028,3842578,19440892,0.5392012,0.031095214,0.034211945,64.73765833,0.367172062,0.403508335,0.409518927,Extrapolated,Extrapolated,Market-based,Regular,Regular,0.507328987,0.163726017,0.259692132,0.178950936,-0.086547695,-0.023150401,0.411262929,0.573735952,0.281037092,0.576824844,0.690811217,0.468808025
Saudi Arabia,Yes,No,Saudi Riyal,1990,295543.9375,305932.4375,16.233785,5.021999359,,1.998395681,193408.2031,265124.3438,291221.9688,305182.3125,1192210.625,0.057845592,0.630533934,0.541034579,688736.5625,364997.75,439950.875,1811402.375,0.327368438,0.094162412,0.049182784,3.75,0.457691789,0.403380752,0.384928375,Extrapolated,Benchmark,Market-based,Regular,Regular,0.391483486,0.234994382,0.242262959,0.368561089,-0.153707758,-0.083594106,0.455622196,0.256911576,0.461036116,0.39488861,0.513102114,0.236796334
Saudi Arabia,Yes,No,Saudi Riyal,1991,330514.3125,339903,16.772694,5.419696331,,2.018846273,218274.0469,319427.9688,325672.3125,310852,1232551.375,0.057274438,0.621916831,0.636775732,792101.375,412498.125,518142.9375,1871184.5,0.327368438,0.104362376,0.048600134,3.75,0.472454727,0.405459404,0.424790293,Extrapolated,Benchmark,Market-based,Regular,Regular,0.396901578,0.325408638,0.305278391,0.255006701,-0.165608853,-0.116986416,0.47029373,0.260894179,0.475264281,0.593587995,0.564760864,0.245086461
Saudi Arabia,Yes,No,Saudi Riyal,1992,354658.9688,367201.0938,17.282691,5.609926701,,2.039505959,216507.6875,339069.4375,349994.9375,391869.7813,1270504.5,0.057345346,0.744212389,0.639944732,823686.6875,408070.625,535991.875,1934844,0.327368438,0.106480405,0.048184015,3.75,0.467387944,0.391162992,0.349363655,Extrapolated,Benchmark,Market-based,Regular,Regular,0.330660492,0.312761426,0.221838579,0.418159008,-0.166987255,-0.11643222,0.466716558,0.256510168,0.468388647,0.32640782,0.508466303,0.246695429
Saudi Arabia,Yes,No,Saudi Riyal,1993,358913.4063,370432.8125,17.763298,5.552177429,,2.060377359,216362.1719,350479.875,353657.875,371483.5625,1316751.75,0.058210239,0.692377388,0.644433022,812453.75,409078,548720.25,2007853.75,0.327368438,0.101164438,0.047887385,3.75,0.454454064,0.375477761,0.357460409,Extrapolated,Benchmark,Market-based,Regular,Regular,0.377462983,0.361032635,0.204964295,0.310213238,-0.155766413,-0.097906776,0.45214054,0.248071104,0.458714664,0.367894053,0.487368315,0.240752026
Saudi Arabia,Yes,No,Saudi Riyal,1994,352869.8438,359418.6563,18.21447,5.555165768,,2.081461906,211638.5,316985.25,344290.4375,355997,1341190.875,0.056268118,0.659321725,0.578857839,816993.125,398872.4688,512456.875,2050835.375,0.327368438,0.099822789,0.047242183,3.75,0.457420707,0.392096072,0.379202425,Extrapolated,Benchmark,Market-based,Regular,Regular,0.395460963,0.295920342,0.199034229,0.306645393,-0.129463539,-0.067597389,0.455504119,0.26086086,0.461228758,0.392747223,0.499963433,0.245525897
Saudi Arabia,Yes,No,Saudi Riyal,1995,354071,364969.375,18.638787,5.494010448,,2.102762699,208015.125,309653.9063,342666.4375,355207.9063,1370439,0.054965094,0.656860471,0.565677524,818725.875,390539.3125,503981.5313,2101493.75,0.327368438,0.096079327,0.04633899,3.75,0.482276022,0.417759031,0.403009057,Extrapolated,Benchmark,Market-based,Regular,Regular,0.394107312,0.286138803,0.191507816,0.327245176,-0.14902997,-0.049969129,0.476757765,0.285717845,0.493632168,0.421795845,0.530542195,0.262304217
Saudi Arabia,Yes,No,Saudi Riyal,1996,362890.4063,377148.875,19.033845,5.606945515,,2.12780714,207600.2656,301122.5,347683.9375,362633.5,1392614.625,0.053287033,0.654321194,0.536494255,840319.125,391832.3125,499090.1875,2140795,0.327368438,0.096835896,0.045479178,3.75,0.51929158,0.455732703,0.436945081,Extrapolated,Benchmark,Market-based,Regular,Regular,0.377138734,0.257897377,0.195340797,0.359860092,-0.142745733,-0.047491267,0.505957007,0.314644933,0.545036316,0.433032095,0.536371112,0.283953249
Saudi Arabia,Yes,No,Saudi Riyal,1997,372601.0313,390203.2813,19.407142,5.67930603,,2.153149605,214674.4844,311244.8125,358284.0938,374232.2813,1420943.125,0.052357789,0.651907027,0.535438716,849594.4375,402344.6875,513617.875,2186405,0.327368438,0.094902493,0.04459827,3.75,0.525723696,0.462599754,0.442885727,Extrapolated,Benchmark,Market-based,Regular,Regular,0.357220083,0.25804919,0.216419622,0.389097929,-0.148203537,-0.072583266,0.521487296,0.322276086,0.532716274,0.429449201,0.518240273,0.292199492
Saudi Arabia,Yes,No,Saudi Riyal,1998,340189.1563,358385.5313,19.783304,5.767086506,,2.178794146,209420.0313,316626.1563,327013.375,349654.9063,1457981.625,0.053053521,0.571599603,0.508214772,874176.25,391371.125,515589.1563,2240650.75,0.327368438,0.075573079,0.044154499,3.75,0.517760098,0.448836267,0.419772387,Extrapolated,Benchmark,Market-based,Regular,Regular,0.363949746,0.306605488,0.234983727,0.297865182,-0.168435693,-0.034968503,0.526846468,0.314198136,0.503686905,0.382207811,0.509594858,0.285640299
Saudi Arabia,Yes,No,Saudi Riyal,1999,382992.4063,404119.3125,20.194527,5.653106213,,2.204744101,211054.3125,327599.9688,370114.7188,401985.9375,1500274.5,0.054178577,0.624959946,0.495108753,841278.5625,391578.3125,525991.0625,2305589.25,0.327368438,0.083131269,0.044344775,3.75,0.513373077,0.43693766,0.402295321,Extrapolated,Benchmark,Market-based,Regular,Regular,0.32158038,0.289924711,0.203448698,0.350383967,-0.140072092,-0.025265632,0.520284593,0.298519671,0.50244844,0.359914929,0.497835606,0.276555508
Saudi Arabia,Yes,No,Saudi Riyal,2000,452974.0625,464376.8125,20.663843,5.774895191,,2.231003284,235439.9688,358985.125,441252.75,471430.2188,1543755.5,0.054706931,0.682951391,0.500255823,888604,433993.5938,574337.3125,2374906.75,0.327368438,0.094059281,0.044567306,3.75,0.499375612,0.429492921,0.40199995,Extrapolated,Benchmark,Market-based,Regular,Regular,0.285118252,0.262064576,0.214298129,0.437923431,-0.136561081,-0.0628433,0.510057807,0.296317518,0.485163242,0.375298083,0.469676584,0.276757628
Saudi Arabia,Yes,No,Saudi Riyal,2001,432248.2188,450136.3125,21.202642,5.871191502,,2.25860095,240574.7188,357610.375,424246.1875,448257.4063,1593123.125,0.057602834,0.613111377,0.469362646,877845.25,439901.4375,571477.5,2443131.5,0.327368438,0.07746169,0.044586584,3.75,0.494988978,0.434034914,0.410785466,Extrapolated,Benchmark,Market-based,Regular,Regular,0.303670824,0.261090308,0.233017951,0.396084994,-0.151345387,-0.042518687,0.505155802,0.308739632,0.481739521,0.382851481,0.460232943,0.27958557
Saudi Arabia,Yes,No,Saudi Riyal,2002,476801.0938,485331.125,21.805313,5.976708412,,2.286540508,243858.8438,389820.6563,471395.0938,502383.8125,1644413.875,0.062790155,0.637804806,0.471190959,853097.25,444244.4063,604139.4375,2510617,0.327368438,0.069828227,0.044619456,3.75,0.48985371,0.402222991,0.377412558,Extrapolated,Benchmark,Market-based,Regular,Regular,0.276323706,0.29053843,0.209079757,0.40204531,-0.139436647,-0.038550548,0.506053507,0.255818099,0.468443811,0.358715564,0.461568564,0.279227436
Saudi Arabia,Yes,No,Saudi Riyal,2003,518524.5938,529963.3125,22.456649,6.3835392,,2.314825296,258214.5156,402338.7813,515008.75,544208.8125,1709477.375,0.066380933,0.624878645,0.438553602,949003,463272.4688,623344.4375,2599837.75,0.311338753,0.077552721,0.045038134,3.75,0.490014285,0.419037282,0.396553427,Extrapolated,Benchmark,Market-based,Regular,Regular,0.265652239,0.264832675,0.208824664,0.441811472,-0.138885096,-0.042235944,0.509712875,0.291874111,0.464955151,0.387808532,0.488420427,0.282252699
Saudi Arabia,Yes,No,Saudi Riyal,2004,617051.25,624515.0625,23.132682,6.790370464,,2.343460321,280198.125,449325.4063,614570.0625,648610.125,1803401.125,0.069556959,0.668107808,0.436859429,1024528.875,496979.3438,686187.625,2728628.5,0.291658252,0.091536894,0.045962952,3.75,0.491701603,0.421013236,0.398917824,Extrapolated,Benchmark,Market-based,Regular,Regular,0.237307087,0.260753363,0.194690675,0.486053765,-0.133644789,-0.045160141,0.510835826,0.303901672,0.46837908,0.399670869,0.516188622,0.288620561
Saudi Arabia,Yes,No,Saudi Riyal,2005,747347.5,763584.8125,23.816183,7.197201729,,2.37244916,315518.4063,511415.4063,753715.3125,781867.125,1934418.125,0.071448624,0.73215884,0.444239438,1081634.5,544064.75,763264.8125,2904490,0.257433742,0.120425373,0.047222637,3.747083333,0.496335149,0.435789436,0.420098454,Benchmark,Benchmark,Market-based,Regular,Regular,0.220087841,0.25055024,0.183456942,0.540697992,-0.146391585,-0.048401475,0.502723336,0.338272452,0.488671452,0.428144962,0.519927442,0.300187439
Saudi Arabia,Yes,No,Saudi Riyal,2006,885815.1875,895730.875,24.49831,7.60403204,,2.398410082,374692.4688,624680.875,888836.1875,897520.8125,2135606.75,0.078545064,0.755327225,0.49124822,1111794.875,596394.4375,873606,3127168.5,0.245512009,0.127302602,0.049097918,3.745,0.483488262,0.424037814,0.41993469,Interpolated,Benchmark,Market-based,Regular,Regular,0.231631592,0.278532177,0.185843363,0.527571142,-0.14613618,-0.077442065,0.471843213,0.334931076,0.49800247,0.445612013,0.532175243,0.297899485
Saudi Arabia,Yes,No,Saudi Riyal,2007,998376.5,994088.375,25.184597,7.838945389,,2.424655199,444638.0938,748023.1875,997518.125,979618.375,2449892,0.08847075,0.74070549,0.534051776,1132331.125,643760.6875,978193.1875,3406165.75,0.233940735,0.120648794,0.051318746,3.7475,0.453868777,0.416999519,0.424619019,Interpolated,Benchmark,Market-based,Regular,Regular,0.265170425,0.309697241,0.188718647,0.4951033,-0.160732552,-0.097957097,0.446018785,0.362964332,0.464898854,0.484523803,0.572945595,0.300476074
Saudi Arabia,Yes,No,Saudi Riyal,2008,1287265.75,1250124.75,25.888541,8.07311058,,2.451187372,536490.5625,927722.875,1290662,1218961.375,2876409.75,0.095013358,0.849282086,0.614552617,1203099.25,699119.75,1117871.75,3716587,0.199071899,0.150985539,0.053025622,3.75,0.431965381,0.402736545,0.426425904,Interpolated,Benchmark,Market-based,Regular,Regular,0.268445641,0.320955455,0.171675399,0.478629321,-0.139991567,-0.099714234,0.426982224,0.362655491,0.439757407,0.536481917,0.673916399,0.30138281
Saudi Arabia,Yes,No,Saudi Riyal,2009,1122323.5,1134154,26.630303,8.235771179,,2.478010178,631723.5625,1014944.25,1119245.625,1121427.75,3342941.25,0.134673998,0.704422891,0.619565368,1178324.5,738425.5,1141620.125,3980940.75,0.280881643,0.070053563,0.054253165,3.75,0.400524974,0.383381367,0.382635355,Interpolated,Benchmark,Market-based,Regular,Regular,0.357569724,0.341725677,0.205751061,0.357457876,-0.130924553,-0.131579787,0.393569976,0.355120808,0.412611961,0.478966415,0.650801003,0.272608608
Saudi Arabia,Yes,No,Saudi Riyal,2010,1417126,1390218.375,27.421461,8.93005085,,2.505125999,740504.5625,1177443.5,1411628.75,1348828.625,3861117.25,0.148707375,0.757668138,0.637836158,1237706.125,759323,1210819.375,4275859.5,0.280881643,0.084701896,0.055065703,3.75,0.374371737,0.37418288,0.391604483,Interpolated,Benchmark,Market-based,Regular,Regular,0.356407702,0.323939532,0.192590579,0.361413509,-0.127628312,-0.106722996,0.354690105,0.373862803,0.410794586,0.51488775,0.621555626,0.268322825
Saudi Arabia,Yes,No,Saudi Riyal,2011,1921491.25,1778790,28.267589,10.04257107,,2.53374505,920572.875,1409922.25,1919696.75,1754838.75,4363696.5,0.157298774,0.899209857,0.6932531,1361437.5,815888.4375,1308861.125,4629335.5,0.280881643,0.112211488,0.056152679,3.75,0.338868111,0.349658787,0.382507443,Benchmark,Benchmark,Market-based,Regular,Regular,0.328468025,0.278857172,0.196123138,0.393146932,-0.115025394,-0.081569903,0.315406442,0.369958431,0.378161818,0.52905494,0.653947651,0.261879176
Saudi Arabia,Yes,No,Saudi Riyal,2012,1977657.5,1894425.625,29.1549,10.37392712,,2.562088251,991762.1875,1486494.75,1982782.5,1844469.875,4601948.5,0.149492249,0.943972826,0.7309708,1435111,898825.75,1407617.875,4985874,0.280881643,0.119931728,0.057276063,3.75,0.359382659,0.371182829,0.399017006,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.310263723,0.268224776,0.227431238,0.388667941,-0.129658177,-0.064929515,0.365981609,0.394838005,0.350380331,0.541229486,0.652308643,0.276222616
Saudi Arabia,Yes,No,Saudi Riyal,2013,1931371.125,1881718.875,30.052059,10.7970047,,2.582332611,1031329.625,1518170.5,1924825.875,1801105,5009194.5,0.146435156,0.901345789,0.735181451,1473848.125,956974.875,1472227.375,5354419.5,0.280881643,0.11897517,0.057524618,3.75,0.37938261,0.38790372,0.41454947,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.313348711,0.270301253,0.259260654,0.364328116,-0.134571403,-0.072667353,0.396302253,0.405954897,0.358933151,0.573001981,0.676631272,0.278634876
Saudi Arabia,Yes,No,Saudi Riyal,2014,1916127,1902268.75,30.916597,11.10236263,,2.603033066,1155577.5,1661479.125,1912166.25,1840981.25,5103766,0.135407865,0.935829163,0.815560818,1527680.375,1039967.125,1588676.25,5748147,0.280881643,0.121077701,0.057743859,3.75,0.380534232,0.395546347,0.410840899,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.363022596,0.274799973,0.264673948,0.267168015,-0.108273886,-0.061390631,0.363043725,0.429836959,0.404523879,0.578371584,0.696741521,0.295621544
Saudi Arabia,Yes,No,Saudi Riyal,2015,1675710.75,1710465.75,31.717667,11.4796133,,2.624201775,1184975.25,1757378.25,1666825.375,1700614,5953650,0.144810379,0.795403898,0.792492628,1590413.25,1070650.125,1663714.375,6140595.5,0.280881643,0.100134872,0.058180269,3.75,0.388181567,0.39252454,0.38472569,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.406838089,0.336586088,0.289954543,0.229866385,-0.164742574,-0.098502502,0.381112218,0.401515275,0.398100644,0.521058321,0.623871386,0.268683255
Saudi Arabia,Yes,No,Saudi Riyal,2016,1559667.625,1605346,32.443447,12.16102219,,2.645852327,1044279.063,1541946.375,1548549.125,1580031,6480304.5,0.142526373,0.719143569,0.677993834,1616983.125,996296.875,1507859.375,6405655,0.280881643,0.102049619,0.05832617,3.75,0.423919559,0.416477293,0.408179015,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.40580985,0.314973146,0.255113333,0.228120089,-0.140932322,-0.063084051,0.430638075,0.400860846,0.413232386,0.509393036,0.629471004,0.259327531
Saudi Arabia,Yes,No,Saudi Riyal,2017,1613474.75,1604992.875,33.101179,12.87296772,,2.667998075,1028717.188,1524557.25,1613474.75,1604992.875,6659209,0.133936957,0.724588692,0.66207701,1604992.875,1028717.188,1524557.25,6659209,0.280881643,0.118641481,0.058224667,3.75,0.439284265,0.426772147,0.429027528,Benchmark,Benchmark,Market-based,Regular,Regular,0.403645039,0.30893597,0.237303078,0.254465967,-0.132654607,-0.071695395,0.437816709,0.400813401,0.441780537,0.543159366,0.631812453,0.261461824
Saudi Arabia,Yes,No,Saudi Riyal,2018,1756845.5,1732983.375,33.702756,13.37823868,,2.690653324,1066180,1522176.875,1754431.125,1729494.25,6867913.5,0.12674062,0.775989592,0.65667671,1644060.375,1064105.875,1528075.875,6884169.5,0.280881643,0.148973078,0.058165263,3.75,0.461295784,0.448305905,0.45476982,Extrapolated,Benchmark,Market-based,Regular,Regular,0.38146764,0.26365906,0.235001579,0.306671679,-0.116612397,-0.070187546,0.45198825,0.417933881,0.47640425,0.555322945,0.670421839,0.262904227
Saudi Arabia,Yes,No,Saudi Riyal,2019,1754526.375,1775962.375,34.268528,13.74460506,,2.713832378,1083602.125,1585255.25,1749859.375,1749947.625,7093384.5,0.127718464,0.755122602,0.657903373,1649509.25,1078462.125,1590287.25,7117218.5,0.280881643,0.138681769,0.058537364,3.75,0.459452689,0.453160346,0.453137517,Extrapolated,Extrapolated,Market-based,Regular,Regular,0.39395538,0.286667496,0.22526437,0.259594411,-0.124024831,-0.041456815,0.447854936,0.439568549,0.479735523,0.554287791,0.665020347,0.269498169
Turkey,Yes,No,New Turkish Lira,1990,606270.3125,617188,53.92176,17.73916817,1866,1.802430034,427993.875,573715.625,607195.25,617016.6875,1649038.375,0.038109027,0.986444116,0.905937493,647458.1875,483539.9063,612706.75,1927610.875,0.384998113,0.283099204,0.042544082,0.002608642,0.355131358,0.341851294,0.336409837,Interpolated,Benchmark,Market-based,Regular,Regular,0.566846907,0.236171514,0.126803502,0.04472154,-0.074684478,0.100141048,0.380213201,0.302846968,0.243008554,0.469646037,0.483939052,0.23202163
Turkey,Yes,No,New Turkish Lira,1991,583471.9375,590028.6875,54.84059,18.45910645,1870,1.812666893,443346.75,582657.1875,584148.4375,591055.375,1623492.125,0.036660954,0.939889312,0.923201382,653456.875,497215.625,626625.5625,2054773,0.384998113,0.248415366,0.043147225,0.004171816,0.358017951,0.356199563,0.352037132,Interpolated,Benchmark,Market-based,Regular,Regular,0.612576306,0.235697776,0.137517124,0.045289382,-0.069455191,0.038374595,0.379022539,0.350412756,0.264451951,0.507814407,0.512692809,0.264527082
Turkey,Yes,No,New Turkish Lira,1992,612428.125,619449.875,55.748948,18.52492714,1897,1.822961926,462038.0938,603146.5,613487.5625,619893,1605944.75,0.035592534,0.956602156,0.924988389,692561.625,513534.4375,651621.25,2187730.5,0.384998113,0.250151455,0.043647304,0.006872423,0.359085858,0.357249498,0.353557944,Interpolated,Benchmark,Market-based,Regular,Regular,0.608289242,0.227633491,0.137062162,0.050946377,-0.078002781,0.054071497,0.377544105,0.351236552,0.277167112,0.465927839,0.472997457,0.279293209
Turkey,Yes,No,New Turkish Lira,1993,672279.5625,682644.125,56.653804,17.571064,1917,1.833315372,505054,675585.875,673009.6875,682302.8125,1637701.25,0.03590069,1.059235096,1.034683108,748257.625,557623.0625,733700.5,2370346.75,0.384998113,0.252450407,0.044961311,0.010984628,0.371191591,0.369308025,0.364277929,Interpolated,Benchmark,Market-based,Regular,Regular,0.606120706,0.249935806,0.134098992,0.048321526,-0.091299728,0.052822702,0.387912512,0.363729566,0.295613885,0.465543032,0.472425491,0.308416992
Turkey,Yes,No,New Turkish Lira,1994,616521.1875,624674.25,57.564204,18.9499855,1886,1.843727708,482932.4688,615421.9375,613517.5625,622619.625,1634222.375,0.034279332,0.942387879,0.918464303,707435.1875,527488.0625,673779.8125,2494708,0.384998113,0.216260374,0.04560395,0.029608676,0.279839665,0.293365806,0.289077103,Interpolated,Benchmark,Market-based,Regular,Regular,0.635926127,0.212793618,0.139719993,0.062816411,-0.076831907,0.025575778,0.297074944,0.342669517,0.201394558,0.462942779,0.486400723,0.252716184
Turkey,Yes,No,New Turkish Lira,1995,675626.8125,692754.8125,58.486456,19.40966034,1876,1.854199052,515924.9063,649798,671246,689415.6875,1657526.75,0.033757318,1.026469588,0.955751657,758308.375,554327.375,714524.375,2633947.5,0.384998113,0.238292113,0.045518324,0.045845061,0.337705076,0.347492725,0.338334471,Interpolated,Benchmark,Market-based,Regular,Regular,0.614760697,0.194183454,0.133590266,0.062510453,-0.097484514,0.092439629,0.361485153,0.3852126,0.228273049,0.501178324,0.531302512,0.295014113
Turkey,Yes,No,New Turkish Lira,1996,738537.9375,763157.0625,59.423282,19.91107559,1892,1.881823897,565797.8125,708502.75,731122.9375,756431.5625,1719660.875,0.034170359,1.06449914,0.984499872,811430.3125,601440.5625,784622.3125,2800502,0.384998113,0.23780705,0.046285998,0.081404892,0.320384622,0.341918349,0.33047846,Benchmark,Benchmark,Market-based,Regular,Regular,0.619450152,0.188655451,0.128532708,0.059438303,-0.106550753,0.110474214,0.335277021,0.427295446,0.248612344,0.512615681,0.53264457,0.305534154
Turkey,Yes,No,New Turkish Lira,1997,777381.75,802768.625,60.372568,19.83240509,1878,1.909860253,599174.25,766709.1875,767829.8125,794991.5,1856585.125,0.035486162,1.061415672,1.010921597,872521.3125,648335.8125,859621.6875,2994961.75,0.384998113,0.233303607,0.047533531,0.151865,0.322192073,0.340668052,0.329028755,Interpolated,Benchmark,Market-based,Regular,Regular,0.621571958,0.210738048,0.132114395,0.0676466,-0.118937597,0.086866602,0.336443305,0.406745732,0.255142808,0.488014698,0.513831913,0.301805437
Turkey,Yes,No,New Turkish Lira,1998,784181.4375,800281.5625,61.329676,20.33532715,1884,1.938314438,599126.75,763494.3125,770716.3125,791986.3125,1988441.25,0.036186669,0.982794821,0.930249214,899498.4375,658509.375,861078.875,3158580.5,0.384998113,0.225491256,0.048335515,0.26072425,0.346268624,0.358032823,0.348417282,Interpolated,Benchmark,Market-based,Regular,Regular,0.610629559,0.207538411,0.145856649,0.074695088,-0.117042586,0.07832282,0.368421614,0.400913805,0.253525019,0.454403341,0.495254606,0.305378824
Turkey,Yes,No,New Turkish Lira,1999,752235.375,764369.375,62.287397,20.56671906,1925,1.967192411,596558.0625,741520.9375,741201.5,758003.75,2093653.625,0.035999194,0.892505825,0.84874779,870146.3125,661317.8125,833870.125,3266062.25,0.40404892,0.211537987,0.047850665,0.418782917,0.338264436,0.34591943,0.338251621,Benchmark,Benchmark,Market-based,Regular,Regular,0.623913884,0.191242948,0.163098097,0.077747524,-0.110562779,0.054560289,0.358008623,0.377421498,0.262735248,0.451143026,0.485481083,0.275675029
Turkey,Yes,No,New Turkish Lira,2000,800968.3125,828606,63.240194,20.09259605,1937,1.996500611,642675.5625,812211.5625,791690.6875,821822.625,2156879,0.034887027,0.943889797,0.897337615,930475.6875,691279.8125,901956.3125,3429466.5,0.397399426,0.224657327,0.047316436,0.6252185,0.336634636,0.346467197,0.333764017,Benchmark,Benchmark,Market-based,Regular,Regular,0.606465459,0.206292734,0.175547063,0.076877885,-0.136473551,0.071290463,0.368428141,0.383740336,0.226797104,0.435032725,0.482803315,0.275097281
Turkey,Yes,No,New Turkish Lira,2001,787346.5625,809972.625,64.192243,20.01252174,1942,2.017451048,635706.75,746785.875,781912.5625,804903.625,1939942.625,0.029921498,0.976755798,0.869610012,876973.25,652406.8125,806633.625,3493476,0.374589831,0.205051869,0.046494495,1.225588083,0.245903745,0.258025169,0.250654995,Benchmark,Benchmark,Market-based,Regular,Regular,0.595770895,0.138002992,0.194021463,0.090692893,-0.113300718,0.094812445,0.272781461,0.327396184,0.163371786,0.429237813,0.453956395,0.252273411
Turkey,Yes,No,New Turkish Lira,2002,782214.9375,802633.5,65.145367,19.85468483,1943,2.038621426,645575.0625,762179.4375,779546.5625,799335.6875,1618162.75,0.024502644,1.06775713,0.969349623,933518,680128.75,861962.25,3602912.75,0.379687518,0.217548624,0.045154896,1.507226417,0.285305083,0.308190703,0.300560862,Benchmark,Benchmark,Market-based,Regular,Regular,0.604699075,0.145876616,0.202940449,0.102462173,-0.14280735,0.086829014,0.317256451,0.434895933,0.190100029,0.436645299,0.449143589,0.341296643
Turkey,Yes,No,New Turkish Lira,2003,774714,786019.1875,66.089402,19.66734123,1943,2.060014009,635735.1875,776768.4375,775119.4375,786000.5625,1717167.125,0.025762102,1.00278306,0.940755427,987318.5625,726576.5,943561.1875,3765194.75,0.384166509,0.233189642,0.044666886,1.500885209,0.385510951,0.405867159,0.400248498,Benchmark,Benchmark,Market-based,Regular,Regular,0.620531976,0.179431528,0.188290849,0.125442296,-0.181776375,0.068079732,0.421279013,0.497626752,0.267633617,0.479248822,0.48531267,0.395994961
Turkey,Yes,No,New Turkish Lira,2004,866075.625,876369.9375,67.01093,19.57111359,1918,2.081631184,696878.3125,881708.875,868025.9375,877446.25,1960272.875,0.02941373,1.019827843,0.967273355,1084035.625,792539.1875,1076096.5,4023995.5,0.382070839,0.231184289,0.04550587,1.42553725,0.449388146,0.471028984,0.465972006,Benchmark,Benchmark,Market-based,Regular,Regular,0.613715887,0.210646033,0.180496037,0.13718237,-0.210458308,0.068417959,0.488050014,0.552622736,0.317931533,0.52439034,0.528195977,0.454512894
Turkey,Yes,No,New Turkish Lira,2005,946646.8125,971373.875,67.903469,20.06698608,1936,2.103474855,746342.4375,988490.625,965418.8125,973080.875,2135293.25,0.032408088,1.035889745,0.976130545,1181515.5,839055.9375,1174996.875,4341694.5,0.381823301,0.237647355,0.047427986,1.343583108,0.512772739,0.524450779,0.52032125,Benchmark,Benchmark,Market-based,Regular,Regular,0.598639011,0.248846933,0.168350101,0.142767072,-0.220666438,0.062063329,0.551058114,0.560444534,0.376633078,0.528896749,0.544879675,0.504461646
Turkey,Yes,No,New Turkish Lira,2006,1084384.875,1108662.625,68.75681,20.44686317,1944,2.125199795,814367.375,1141884.5,1098248.875,1112484.375,2936162.25,0.042696092,0.990600467,0.950121641,1263607,878691.9375,1263378.875,4707135,0.379808396,0.229743764,0.049381606,1.428453413,0.510476291,0.507240236,0.500749528,Benchmark,Benchmark,Market-based,Regular,Regular,0.556085646,0.294401586,0.175940245,0.139459431,-0.223924935,0.058037981,0.555755198,0.499193817,0.367365509,0.551315725,0.561993957,0.414754808
